Id,PostCode,PostTown,DependentLocality,DoubleDependentLocality,ThoroughfareDescriptor,DependentThoroughfareDescriptor,BuildingNumber,BuildingName,SubBuildingName,POBox,DepartmentName,OrganisationName,UDPRN,PostcodeType,SUOrganisationIndicator,DeliveryPointSuffix,AddressKey,OrganisationKey,NumberOfHouseholds,LocalityKey
1313,PL1 2AY,PLYMOUTH,,,Palace Street,, ,Abbey Court,Flat 40,,,,18912342,S, ,3F,26826494,0,1,7775
1314,PL1 2AY,PLYMOUTH,,,Palace Street,, ,Prideaux Court,,,,Disc Manufacturing Services Ltd,56643745,S,Y,3S,41337063,4172482,1,7775
1315,PL1 2AY,PLYMOUTH,,,Palace Street,, ,Prideaux Court,,,,Plymouth Domestic Abuse Service,57185128,S,Y,3U,41337063,4239632,1,7775
1316,PL1 2AY,PLYMOUTH,,,Palace Street,, ,,,,,Cosmic Kitchen,51566759,S,Y,3T,41545167,4195933,1,7775
1317,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 1,,,,28355953,S, ,1A,33349362,0,1,7775
1318,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 2,,,,28355954,S, ,1B,33349363,0,1,7775
1319,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 3,,,,28355955,S, ,1D,33349364,0,1,7775
1320,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 4,,,,28355956,S, ,1E,33349365,0,1,7775
1321,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 5,,,,28355957,S, ,1F,33349366,0,1,7775
1322,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 6,,,,28355958,S, ,1G,33349367,0,1,7775
1323,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 7,,,,28355959,S, ,1H,33349368,0,1,7775
1324,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 8,,,,28355960,S, ,1J,33349369,0,1,7775
1325,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 9,,,,28355961,S, ,1L,33349370,0,1,7775
1326,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 10,,,,28355962,S, ,1N,33349371,0,1,7775
1327,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 11,,,,28355963,S, ,1P,33349372,0,1,7775
1328,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 12,,,,28355964,S, ,1Q,33349373,0,1,7775
1329,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 14,,,,28355965,S, ,1R,33349374,0,1,7775
1330,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 15,,,,28355966,S, ,1S,33349375,0,1,7775
1331,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 16,,,,28355967,S, ,1T,33349376,0,1,7775
1332,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 17,,,,28355968,S, ,1U,33349377,0,1,7775
1333,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 18,,,,28355969,S, ,1W,33349378,0,1,7775
1334,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 19,,,,28355970,S, ,1X,33349379,0,1,7775
1335,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 20,,,,28355971,S, ,1Y,33349380,0,1,7775
1336,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 21,,,,28355972,S, ,1Z,33349381,0,1,7775
1337,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 22,,,,28355973,S, ,2A,33349382,0,1,7775
1338,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 23,,,,28355974,S, ,2B,33349383,0,1,7775
1339,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 24,,,,28355975,S, ,2D,33349384,0,1,7775
1340,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 25,,,,28355976,S, ,2E,33349385,0,1,7775
1341,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 26,,,,28355977,S, ,2F,33349386,0,1,7775
1342,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 27,,,,28355978,S, ,2G,33349387,0,1,7775
1343,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,Flat 28,,,,28355979,S, ,2H,33349388,0,1,7775
1344,PL1 2AZ,PLYMOUTH,,,Notte Street,,33,,,,,La Roux Ltd,51558725,S,Y,2J,35330683,3181064,1,7775
1345,PL1 2BA,PLYMOUTH,,,Elliot Street,,14,,,,,,53542033,S, ,1A,37734594,0,1,7775
1346,PL1 2BA,PLYMOUTH,,,Elliot Street,,16,,,,,,53542035,S, ,1B,37734596,0,1,7775
1347,PL1 2BA,PLYMOUTH,,,Elliot Street,,20,,,,,,53542037,S, ,1D,37734598,0,1,7775
1348,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 1,,,,53542039,S, ,1E,37734600,0,1,7775
1349,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 2,,,,53542040,S, ,1F,37734601,0,1,7775
1350,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 3,,,,53542041,S, ,1G,37734602,0,1,7775
1351,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 4,,,,53542042,S, ,1H,37734603,0,1,7775
1352,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 5,,,,53542043,S, ,1J,37734604,0,1,7775
1353,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 6,,,,53542044,S, ,1L,37734605,0,1,7775
1354,PL1 2BA,PLYMOUTH,,,Elliot Street,,18,,Flat 7,,,,53542045,S, ,1N,37734606,0,1,7775
1355,PL1 2BA,PLYMOUTH,,,Elliot Street,,22,,Flat 8,,,,53542046,S, ,1P,37734607,0,1,7775
1356,PL1 2BA,PLYMOUTH,,,Elliot Street,,22,,Flat 9,,,,53542047,S, ,1Q,37734608,0,1,7775
1357,PL1 2BA,PLYMOUTH,,,Elliot Street,,22,,Flat 10,,,,53542048,S, ,1R,37734609,0,1,7775
1358,PL1 2BA,PLYMOUTH,,,Elliot Street,,22,,Flat 11,,,,53542049,S, ,1S,37734610,0,1,7775
1359,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 1,,,,51230090,S, ,1A,34988515,0,1,7775
1360,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 2,,,,51230091,S, ,1B,34988516,0,1,7775
1361,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 3,,,,51230092,S, ,1D,34988517,0,1,7775
1362,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 4,,,,51230093,S, ,1E,34988518,0,1,7775
1363,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 5,,,,51230094,S, ,1F,34988519,0,1,7775
1364,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 6,,,,51230095,S, ,1G,34988520,0,1,7775
1365,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 7,,,,51230096,S, ,1H,34988521,0,1,7775
1366,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 8,,,,51230097,S, ,1J,34988522,0,1,7775
1367,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 9,,,,51230098,S, ,1L,34988523,0,1,7775
1368,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 10,,,,51230099,S, ,1N,34988524,0,1,7775
1369,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 11,,,,51230100,S, ,1P,34988525,0,1,7775
1370,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 12,,,,51230101,S, ,1Q,34988526,0,1,7775
1371,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 14,,,,51230102,S, ,1R,34988528,0,1,7775
1372,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 15,,,,51230103,S, ,1S,34988529,0,1,7775
1373,PL1 2BD,PLYMOUTH,,,Friars Lane,,6,,Flat 16,,,,51230104,S, ,1T,34988530,0,1,7775
1374,PL1 2BD,PLYMOUTH,,,Friars Lane,,4,,,,,,54256344,S, ,1W,38743323,0,1,7775
1375,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 1,,,,51977812,S, ,1A,35887999,0,1,7775
1376,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 5,,,,51977816,S, ,1F,35888003,0,1,7775
1377,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 6,,,,51977817,S, ,1G,35888004,0,1,7775
1378,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 7,,,,51977818,S, ,1H,35888005,0,1,7775
1379,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 8,,,,51977819,S, ,1J,35888006,0,1,7775
1380,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 9,,,,51977820,S, ,1L,35888007,0,1,7775
1381,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 10,,,,51977821,S, ,1N,35888008,0,1,7775
1382,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 11,,,,51977822,S, ,1P,35888009,0,1,7775
1383,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 12,,,,51977823,S, ,1Q,35888010,0,1,7775
1384,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 14,,,,51977825,S, ,1S,35888012,0,1,7775
1385,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 15,,,,51977826,S, ,1T,35888013,0,1,7775
1386,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 16,,,,51977827,S, ,1U,35888014,0,1,7775
1387,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 17,,,,51977828,S, ,1W,35888015,0,1,7775
1388,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 18,,,,51977829,S, ,1X,35888016,0,1,7775
1389,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 19,,,,51977830,S, ,1Y,35888017,0,1,7775
1390,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 21,,,,51977832,S, ,2A,35888019,0,1,7775
1391,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 22,,,,51977833,S, ,2B,35888020,0,1,7775
1392,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 23,,,,51977834,S, ,2D,35888021,0,1,7775
1393,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 24,,,,51977835,S, ,2E,35888022,0,1,7775
1394,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 27,,,,52322092,S, ,2G,36277998,0,1,7775
1395,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 28,,,,52322093,S, ,2H,36277999,0,1,7775
1396,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 29,,,,52322094,S, ,2J,36278000,0,1,7775
1397,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 25,,,,52322095,S, ,2L,36278001,0,1,7775
1398,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 26,,,,52322098,S, ,2N,36278005,0,1,7775
1399,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 3,,,,51977814,S, ,2W,40402601,0,1,7775
1400,PL1 2BE,PLYMOUTH,,,Elliot Street,,24,,Flat 20,,,,51977831,S, ,2X,40687871,0,1,7775
1401,PL1 2BG,PLYMOUTH,,,Blackfriars Lane,,3,,,,,,53763349,S, ,1A,37996842,0,1,7775
1402,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 30,,,,53951316,S, ,1A,38444971,0,1,7775
1403,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 1,,,,54094116,S, ,1B,38444973,0,1,7775
1404,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 2,,,,54094117,S, ,1D,38444974,0,1,7775
1405,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 3,,,,54094118,S, ,1E,38444975,0,1,7775
1406,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 4,,,,54094119,S, ,1F,38444976,0,1,7775
1407,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 5,,,,54094120,S, ,1G,38444977,0,1,7775
1408,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 6,,,,54094121,S, ,1H,38444978,0,1,7775
1409,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 7,,,,54094122,S, ,1J,38444979,0,1,7775
1410,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 8,,,,54094123,S, ,1L,38444980,0,1,7775
1411,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 9,,,,54094124,S, ,1N,38444981,0,1,7775
1412,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 10,,,,54094125,S, ,1P,38444982,0,1,7775
1413,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 11,,,,54094126,S, ,1Q,38444983,0,1,7775
1414,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 12,,,,54094127,S, ,1R,38444984,0,1,7775
1415,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 13,,,,54094128,S, ,1S,38444985,0,1,7775
1416,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 14,,,,54094129,S, ,1T,38444986,0,1,7775
1417,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 15,,,,54094130,S, ,1U,38444987,0,1,7775
1418,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 16,,,,54094131,S, ,1W,38444988,0,1,7775
1419,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 17,,,,54094132,S, ,1X,38444989,0,1,7775
1420,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 18,,,,54094133,S, ,1Y,38444990,0,1,7775
1421,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 19,,,,54094134,S, ,1Z,38444991,0,1,7775
1422,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 20,,,,54094135,S, ,2A,38444992,0,1,7775
1423,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 21,,,,54094136,S, ,2B,38444993,0,1,7775
1424,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 22,,,,54094137,S, ,2D,38444994,0,1,7775
1425,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 23,,,,54094138,S, ,2E,38444995,0,1,7775
1426,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 24,,,,54094139,S, ,2F,38444996,0,1,7775
1427,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 25,,,,54094140,S, ,2G,38444997,0,1,7775
1428,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 26,,,,54094141,S, ,2H,38444998,0,1,7775
1429,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 27,,,,54094142,S, ,2J,38444999,0,1,7775
1430,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 28,,,,54094143,S, ,2L,38445000,0,1,7775
1431,PL1 2BH,PLYMOUTH,,,Hoegate Street,,4,,Flat 29,,,,54094144,S, ,2N,38445001,0,1,7775
1432,PL1 2BJ,PLYMOUTH,,,Royal Parade,, ,The Guildhall,,,,Plymouth City Council,54652370,S,Y,1A,39110693,3886953,1,7775
1433,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 1,,,,54382174,S, ,1A,38789082,0,1,7775
1434,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 2,,,,54382175,S, ,1B,38789083,0,1,7775
1435,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 3,,,,54382176,S, ,1D,38789084,0,1,7775
1436,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 4,,,,54382177,S, ,1E,38789085,0,1,7775
1437,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 5,,,,54382178,S, ,1F,38789086,0,1,7775
1438,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 6,,,,54382179,S, ,1G,38789087,0,1,7775
1439,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 7,,,,54382180,S, ,1H,38789088,0,1,7775
1440,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 8,,,,54382181,S, ,1J,38789089,0,1,7775
1441,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 9,,,,54382182,S, ,1L,38789090,0,1,7775
1442,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 10,,,,54382183,S, ,1N,38789091,0,1,7775
1443,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 11,,,,54382184,S, ,1P,38789092,0,1,7775
1444,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 12,,,,54382185,S, ,1Q,38789093,0,1,7775
1445,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 13,,,,54382186,S, ,1R,38789094,0,1,7775
1446,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 14,,,,54382187,S, ,1S,38789095,0,1,7775
1447,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 15,,,,54382188,S, ,1T,38789096,0,1,7775
1448,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 16,,,,54382189,S, ,1U,38789097,0,1,7775
1449,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 17,,,,54382190,S, ,1W,38789098,0,1,7775
1450,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 18,,,,54382191,S, ,1X,38789099,0,1,7775
1451,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 19,,,,54382192,S, ,1Y,38789100,0,1,7775
1452,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 20,,,,54382193,S, ,1Z,38789101,0,1,7775
1453,PL1 2BL,PLYMOUTH,,,New Street,,7,,Flat 21,,,,54382194,S, ,2A,38789102,0,1,7775
1454,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 1,,,,54831108,S, ,1A,39332512,0,1,7775
1455,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 2,,,,54831109,S, ,1B,39332513,0,1,7775
1456,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 3,,,,54831110,S, ,1D,39332514,0,1,7775
1457,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 4,,,,54831111,S, ,1E,39332515,0,1,7775
1458,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 5,,,,54831112,S, ,1F,39332516,0,1,7775
1459,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 6,,,,54831113,S, ,1G,39332517,0,1,7775
1460,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 7,,,,54831114,S, ,1H,39332518,0,1,7775
1461,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 8,,,,54831115,S, ,1J,39332519,0,1,7775
1462,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 10,,,,54831117,S, ,1N,39332521,0,1,7775
1463,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 11,,,,54831118,S, ,1P,39332522,0,1,7775
1464,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 14,,,,54831121,S, ,1S,39332525,0,1,7775
1465,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 15,,,,54831122,S, ,1T,39332526,0,1,7775
1466,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 16,,,,54831123,S, ,1U,39332527,0,1,7775
1467,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 17,,,,54831124,S, ,1W,39332528,0,1,7775
1468,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 19,,,,54831126,S, ,1Y,39332530,0,1,7775
1469,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 20,,,,54831127,S, ,1Z,39332531,0,1,7775
1470,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 21,,,,54831128,S, ,2A,39332532,0,1,7775
1471,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 22,,,,54831129,S, ,2B,39332533,0,1,7775
1472,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 24,,,,54831131,S, ,2E,39332535,0,1,7775
1473,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 25,,,,54831132,S, ,2F,39332536,0,1,7775
1474,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 32,,,,54831139,S, ,2Q,39332543,0,1,7775
1475,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,Flat 33,,,,54831140,S, ,2R,39332544,0,1,7775
1476,PL1 2BN,PLYMOUTH,,,The Crescent,,33,,,,,Reception,54856104,S,Y,2T,41950811,4242939,1,7775
1477,PL1 2BP,PLYMOUTH,,,Notte Street,,4,,,,,,54831025,S, ,1D,39332423,0,1,7775
1478,PL1 2BP,PLYMOUTH,,,Notte Street,,2,,Flat 43,,,,54831035,S, ,1Q,39332434,0,1,7775
